time,price,bidVolume,askVolume
2026-07-16T22:00:00.000Z,29186.75,0,1
2026-07-16T22:00:00.000Z,29189.25,0,1
2026-07-16T22:00:00.000Z,29190.75,0,1
2026-07-16T22:00:00.000Z,29191,0,1
2026-07-16T22:00:00.000Z,29191.5,0,1
2026-07-16T22:00:00.000Z,29192.25,0,1
2026-07-16T22:00:00.000Z,29192.5,0,1
2026-07-16T22:00:00.000Z,29193.5,0,1
2026-07-16T22:00:00.000Z,29193.75,0,1
2026-07-16T22:00:00.000Z,29195.5,0,2
2026-07-16T22:00:00.000Z,29195.75,0,1
2026-07-16T22:00:00.000Z,29196,1,4
2026-07-16T22:00:00.000Z,29196.25,0,1
2026-07-16T22:00:00.000Z,29196.5,2,0
2026-07-16T22:00:00.000Z,29196.75,5,6
2026-07-16T22:00:00.000Z,29197,6,1
2026-07-16T22:00:00.000Z,29197.25,8,0
2026-07-16T22:00:00.000Z,29197.5,4,0
2026-07-16T22:00:00.000Z,29197.75,3,3
2026-07-16T22:00:00.000Z,29198,9,11
2026-07-16T22:00:00.000Z,29198.25,9,5
2026-07-16T22:00:00.000Z,29198.5,9,5
2026-07-16T22:00:00.000Z,29198.75,2,6
2026-07-16T22:00:00.000Z,29199,11,12
2026-07-16T22:00:00.000Z,29199.25,2,9
2026-07-16T22:00:00.000Z,29199.5,13,6
2026-07-16T22:00:00.000Z,29199.75,5,21
2026-07-16T22:00:00.000Z,29200,3,15
2026-07-16T22:00:00.000Z,29200.25,0,9
2026-07-16T22:00:00.000Z,29200.5,7,4
2026-07-16T22:00:00.000Z,29200.75,9,12
2026-07-16T22:00:00.000Z,29201,4,11
2026-07-16T22:00:00.000Z,29201.25,10,9
2026-07-16T22:00:00.000Z,29201.5,12,7
2026-07-16T22:00:00.000Z,29201.75,5,1
2026-07-16T22:00:00.000Z,29202,5,1
2026-07-16T22:00:00.000Z,29202.25,6,5
2026-07-16T22:00:00.000Z,29202.5,4,3
2026-07-16T22:00:00.000Z,29202.75,6,5
2026-07-16T22:00:00.000Z,29203,14,5
2026-07-16T22:00:00.000Z,29203.25,22,2
2026-07-16T22:00:00.000Z,29203.5,12,5
2026-07-16T22:00:00.000Z,29203.75,5,4
2026-07-16T22:00:00.000Z,29204,8,9
2026-07-16T22:00:00.000Z,29204.25,19,12
2026-07-16T22:00:00.000Z,29204.5,24,22
2026-07-16T22:00:00.000Z,29204.75,15,17
2026-07-16T22:00:00.000Z,29205,12,21
2026-07-16T22:00:00.000Z,29205.25,7,18
2026-07-16T22:00:00.000Z,29205.5,5,12
2026-07-16T22:00:00.000Z,29205.75,23,22
2026-07-16T22:00:00.000Z,29206,16,8
2026-07-16T22:00:00.000Z,29206.25,18,10
2026-07-16T22:00:00.000Z,29206.5,12,13
2026-07-16T22:00:00.000Z,29206.75,10,17
2026-07-16T22:00:00.000Z,29207,14,19
2026-07-16T22:00:00.000Z,29207.25,13,13
2026-07-16T22:00:00.000Z,29207.5,14,15
2026-07-16T22:00:00.000Z,29207.75,30,20
2026-07-16T22:00:00.000Z,29208,17,12
2026-07-16T22:00:00.000Z,29208.25,24,15
2026-07-16T22:00:00.000Z,29208.5,18,20
2026-07-16T22:00:00.000Z,29208.75,14,17
2026-07-16T22:00:00.000Z,29209,5,13
2026-07-16T22:00:00.000Z,29209.25,6,16
2026-07-16T22:00:00.000Z,29209.5,8,28
2026-07-16T22:00:00.000Z,29209.75,13,29
2026-07-16T22:00:00.000Z,29210,9,33
2026-07-16T22:00:00.000Z,29210.25,18,6
2026-07-16T22:00:00.000Z,29210.5,9,5
2026-07-16T22:00:00.000Z,29210.75,18,12
2026-07-16T22:00:00.000Z,29211,13,24
2026-07-16T22:00:00.000Z,29211.25,5,15
2026-07-16T22:00:00.000Z,29211.5,2,13
2026-07-16T22:00:00.000Z,29211.75,7,8
2026-07-16T22:00:00.000Z,29212,9,24
2026-07-16T22:00:00.000Z,29212.25,7,10
2026-07-16T22:00:00.000Z,29212.5,4,15
2026-07-16T22:00:00.000Z,29212.75,3,12
2026-07-16T22:00:00.000Z,29213,3,10
2026-07-16T22:00:00.000Z,29213.25,1,5
2026-07-16T22:00:00.000Z,29213.5,2,3
2026-07-16T22:00:00.000Z,29213.75,8,5
2026-07-16T22:00:00.000Z,29214,5,9
2026-07-16T22:00:00.000Z,29214.25,10,2
2026-07-16T22:00:00.000Z,29214.5,0,1
2026-07-16T22:00:00.000Z,29215,0,4
2026-07-16T22:01:00.000Z,29194.75,7,0
2026-07-16T22:01:00.000Z,29195,2,0
2026-07-16T22:01:00.000Z,29195.25,1,0
2026-07-16T22:01:00.000Z,29195.5,1,0
2026-07-16T22:01:00.000Z,29195.75,2,5
2026-07-16T22:01:00.000Z,29196,0,5
2026-07-16T22:01:00.000Z,29196.25,2,1
2026-07-16T22:01:00.000Z,29196.5,1,2
2026-07-16T22:01:00.000Z,29196.75,8,1
2026-07-16T22:01:00.000Z,29197,2,2
2026-07-16T22:01:00.000Z,29197.25,11,2
2026-07-16T22:01:00.000Z,29197.5,10,1
2026-07-16T22:01:00.000Z,29197.75,16,0
2026-07-16T22:01:00.000Z,29198,19,4
2026-07-16T22:01:00.000Z,29198.25,25,5
2026-07-16T22:01:00.000Z,29198.5,17,14
2026-07-16T22:01:00.000Z,29198.75,7,6
2026-07-16T22:01:00.000Z,29199,9,7
2026-07-16T22:01:00.000Z,29199.25,11,11
2026-07-16T22:01:00.000Z,29199.5,1,1
2026-07-16T22:01:00.000Z,29199.75,1,2
2026-07-16T22:01:00.000Z,29200,13,1
2026-07-16T22:01:00.000Z,29200.25,3,1
2026-07-16T22:01:00.000Z,29200.5,8,0
2026-07-16T22:01:00.000Z,29200.75,2,0
2026-07-16T22:01:00.000Z,29201,1,2
2026-07-16T22:01:00.000Z,29201.25,1,2
2026-07-16T22:01:00.000Z,29201.5,1,0
2026-07-16T22:01:00.000Z,29201.75,1,4
2026-07-16T22:01:00.000Z,29202.25,1,0
2026-07-16T22:01:00.000Z,29203,6,0
2026-07-16T22:01:00.000Z,29203.25,3,0
2026-07-16T22:01:00.000Z,29203.5,3,0
2026-07-16T22:01:00.000Z,29203.75,6,2
2026-07-16T22:01:00.000Z,29204,0,1
2026-07-16T22:01:00.000Z,29204.25,3,1
2026-07-16T22:01:00.000Z,29204.5,3,8
2026-07-16T22:01:00.000Z,29204.75,3,6
2026-07-16T22:01:00.000Z,29205,8,4
2026-07-16T22:01:00.000Z,29205.25,2,3
2026-07-16T22:01:00.000Z,29205.5,4,2
2026-07-16T22:01:00.000Z,29205.75,6,2
2026-07-16T22:01:00.000Z,29206,4,1
2026-07-16T22:01:00.000Z,29206.25,7,2
2026-07-16T22:01:00.000Z,29206.5,11,8
2026-07-16T22:01:00.000Z,29206.75,9,11
2026-07-16T22:01:00.000Z,29207,6,3
2026-07-16T22:01:00.000Z,29207.25,5,8
2026-07-16T22:01:00.000Z,29207.5,7,7
2026-07-16T22:01:00.000Z,29207.75,13,12
2026-07-16T22:01:00.000Z,29208,13,17
2026-07-16T22:01:00.000Z,29208.25,15,10
2026-07-16T22:01:00.000Z,29208.5,22,15
2026-07-16T22:01:00.000Z,29208.75,26,8
2026-07-16T22:01:00.000Z,29209,23,15
2026-07-16T22:01:00.000Z,29209.25,12,18
2026-07-16T22:01:00.000Z,29209.5,14,25
2026-07-16T22:01:00.000Z,29209.75,9,16
2026-07-16T22:01:00.000Z,29210,21,18
2026-07-16T22:01:00.000Z,29210.25,33,21
2026-07-16T22:01:00.000Z,29210.5,13,11
2026-07-16T22:01:00.000Z,29210.75,3,15
2026-07-16T22:01:00.000Z,29211,17,25
2026-07-16T22:01:00.000Z,29211.25,3,13
2026-07-16T22:01:00.000Z,29211.5,1,10
2026-07-16T22:01:00.000Z,29211.75,1,9
2026-07-16T22:01:00.000Z,29212,1,7
2026-07-16T22:01:00.000Z,29212.25,2,6
2026-07-16T22:01:00.000Z,29212.5,1,4
2026-07-16T22:01:00.000Z,29212.75,0,3
2026-07-16T22:01:00.000Z,29213,5,0
2026-07-16T22:01:00.000Z,29213.25,2,0
2026-07-16T22:01:00.000Z,29213.5,1,0
2026-07-16T22:02:00.000Z,29188,1,0
2026-07-16T22:02:00.000Z,29188.25,2,0
2026-07-16T22:02:00.000Z,29188.5,2,0
2026-07-16T22:02:00.000Z,29188.75,2,1
2026-07-16T22:02:00.000Z,29189,1,0
2026-07-16T22:02:00.000Z,29189.25,1,1
2026-07-16T22:02:00.000Z,29189.5,0,1
2026-07-16T22:02:00.000Z,29189.75,2,0
2026-07-16T22:02:00.000Z,29190,9,0
2026-07-16T22:02:00.000Z,29190.25,0,4
2026-07-16T22:02:00.000Z,29190.5,5,4
2026-07-16T22:02:00.000Z,29190.75,4,2
2026-07-16T22:02:00.000Z,29191,0,1
2026-07-16T22:02:00.000Z,29191.25,0,1
2026-07-16T22:02:00.000Z,29191.5,1,5
2026-07-16T22:02:00.000Z,29191.75,2,4
2026-07-16T22:02:00.000Z,29192,10,3
2026-07-16T22:02:00.000Z,29192.25,6,1
2026-07-16T22:02:00.000Z,29192.5,5,1
2026-07-16T22:02:00.000Z,29192.75,7,0
2026-07-16T22:02:00.000Z,29193,8,1
2026-07-16T22:02:00.000Z,29193.25,6,2
2026-07-16T22:02:00.000Z,29193.5,9,3
2026-07-16T22:02:00.000Z,29193.75,10,3
2026-07-16T22:02:00.000Z,29194,6,3
2026-07-16T22:02:00.000Z,29194.25,7,7
2026-07-16T22:02:00.000Z,29194.5,10,10
2026-07-16T22:02:00.000Z,29194.75,2,10
2026-07-16T22:02:00.000Z,29195,0,4
2026-07-16T22:02:00.000Z,29195.25,0,8
2026-07-16T22:02:00.000Z,29195.5,1,13
2026-07-16T22:02:00.000Z,29195.75,3,5
2026-07-16T22:02:00.000Z,29196,15,2
2026-07-16T22:02:00.000Z,29196.25,5,1
2026-07-16T22:02:00.000Z,29196.5,7,3
2026-07-16T22:02:00.000Z,29196.75,9,4
2026-07-16T22:02:00.000Z,29197,4,2
2026-07-16T22:02:00.000Z,29197.25,7,17
2026-07-16T22:02:00.000Z,29197.5,9,15
2026-07-16T22:02:00.000Z,29197.75,13,13
2026-07-16T22:02:00.000Z,29198,9,10
2026-07-16T22:02:00.000Z,29198.25,5,9
2026-07-16T22:02:00.000Z,29198.5,11,10
2026-07-16T22:02:00.000Z,29198.75,24,13
2026-07-16T22:02:00.000Z,29199,32,12
2026-07-16T22:02:00.000Z,29199.25,22,12
2026-07-16T22:02:00.000Z,29199.5,19,16
2026-07-16T22:02:00.000Z,29199.75,14,21
2026-07-16T22:02:00.000Z,29200,13,22
2026-07-16T22:02:00.000Z,29200.25,8,25
2026-07-16T22:02:00.000Z,29200.5,8,28
2026-07-16T22:02:00.000Z,29200.75,15,23
2026-07-16T22:02:00.000Z,29201,19,25
2026-07-16T22:02:00.000Z,29201.25,14,23
2026-07-16T22:02:00.000Z,29201.5,13,29
2026-07-16T22:02:00.000Z,29201.75,6,27
2026-07-16T22:02:00.000Z,29202,7,21
2026-07-16T22:02:00.000Z,29202.25,14,20
2026-07-16T22:02:00.000Z,29202.5,11,14
2026-07-16T22:02:00.000Z,29202.75,5,17
2026-07-16T22:02:00.000Z,29203,8,17
2026-07-16T22:02:00.000Z,29203.25,4,10
2026-07-16T22:02:00.000Z,29203.5,7,24
2026-07-16T22:02:00.000Z,29203.75,6,12
2026-07-16T22:02:00.000Z,29204,2,12
2026-07-16T22:02:00.000Z,29204.25,2,15
2026-07-16T22:02:00.000Z,29204.5,4,17
2026-07-16T22:02:00.000Z,29204.75,5,10
2026-07-16T22:02:00.000Z,29205,0,1
2026-07-16T22:02:00.000Z,29205.25,3,18
2026-07-16T22:02:00.000Z,29205.5,2,2
2026-07-16T22:02:00.000Z,29205.75,4,6
2026-07-16T22:02:00.000Z,29206,2,8
2026-07-16T22:02:00.000Z,29206.25,1,0
2026-07-16T22:02:00.000Z,29206.5,5,0
2026-07-16T22:02:00.000Z,29206.75,12,1
2026-07-16T22:02:00.000Z,29207,5,3
2026-07-16T22:02:00.000Z,29207.25,1,20
2026-07-16T22:02:00.000Z,29207.5,1,5
2026-07-16T22:02:00.000Z,29207.75,0,3
2026-07-16T22:03:00.000Z,29199.5,3,0
2026-07-16T22:03:00.000Z,29199.75,5,0
2026-07-16T22:03:00.000Z,29200,3,1
2026-07-16T22:03:00.000Z,29200.25,0,1
2026-07-16T22:03:00.000Z,29200.5,7,2
2026-07-16T22:03:00.000Z,29200.75,1,6
2026-07-16T22:03:00.000Z,29201,11,4
2026-07-16T22:03:00.000Z,29201.25,1,5
2026-07-16T22:03:00.000Z,29201.5,2,5
2026-07-16T22:03:00.000Z,29201.75,0,4
2026-07-16T22:03:00.000Z,29202,0,6
2026-07-16T22:03:00.000Z,29202.25,0,6
2026-07-16T22:03:00.000Z,29202.5,1,2
2026-07-16T22:03:00.000Z,29202.75,0,2
2026-07-16T22:03:00.000Z,29203,2,6
2026-07-16T22:03:00.000Z,29203.25,1,2
2026-07-16T22:03:00.000Z,29203.5,3,2
2026-07-16T22:03:00.000Z,29203.75,4,1
2026-07-16T22:03:00.000Z,29204,0,3
2026-07-16T22:03:00.000Z,29204.25,0,2
2026-07-16T22:03:00.000Z,29204.5,1,3
2026-07-16T22:03:00.000Z,29204.75,2,8
2026-07-16T22:03:00.000Z,29205,8,4
2026-07-16T22:03:00.000Z,29205.25,10,1
2026-07-16T22:03:00.000Z,29205.5,4,5
