time,price,bidVolume,askVolume
2026-07-13T22:00:00.000Z,29467,11,7
2026-07-13T22:00:00.000Z,29467.25,10,10
2026-07-13T22:00:00.000Z,29467.5,17,13
2026-07-13T22:00:00.000Z,29467.75,6,9
2026-07-13T22:00:00.000Z,29468,6,12
2026-07-13T22:00:00.000Z,29468.25,7,9
2026-07-13T22:00:00.000Z,29468.5,1,14
2026-07-13T22:00:00.000Z,29468.75,8,4
2026-07-13T22:00:00.000Z,29469,5,11
2026-07-13T22:00:00.000Z,29469.25,5,7
2026-07-13T22:00:00.000Z,29469.5,5,16
2026-07-13T22:00:00.000Z,29469.75,8,2
2026-07-13T22:00:00.000Z,29470,0,11
2026-07-13T22:00:00.000Z,29470.25,9,10
2026-07-13T22:00:00.000Z,29470.5,4,2
2026-07-13T22:00:00.000Z,29470.75,10,3
2026-07-13T22:00:00.000Z,29471,5,7
2026-07-13T22:00:00.000Z,29471.25,11,1
2026-07-13T22:00:00.000Z,29471.5,10,8
2026-07-13T22:00:00.000Z,29471.75,6,9
2026-07-13T22:00:00.000Z,29472,12,7
2026-07-13T22:00:00.000Z,29472.25,18,10
2026-07-13T22:00:00.000Z,29472.5,16,6
2026-07-13T22:00:00.000Z,29472.75,17,10
2026-07-13T22:00:00.000Z,29473,8,11
2026-07-13T22:00:00.000Z,29473.25,13,11
2026-07-13T22:00:00.000Z,29473.5,10,11
2026-07-13T22:00:00.000Z,29473.75,6,12
2026-07-13T22:00:00.000Z,29474,8,10
2026-07-13T22:00:00.000Z,29474.25,5,14
2026-07-13T22:00:00.000Z,29474.5,11,9
2026-07-13T22:00:00.000Z,29474.75,8,11
2026-07-13T22:00:00.000Z,29475,4,13
2026-07-13T22:00:00.000Z,29475.25,4,8
2026-07-13T22:00:00.000Z,29475.5,5,4
2026-07-13T22:00:00.000Z,29475.75,7,3
2026-07-13T22:00:00.000Z,29476,6,12
2026-07-13T22:00:00.000Z,29476.25,4,13
2026-07-13T22:00:00.000Z,29476.5,3,13
2026-07-13T22:00:00.000Z,29476.75,5,8
2026-07-13T22:00:00.000Z,29477,2,8
2026-07-13T22:00:00.000Z,29477.25,7,8
2026-07-13T22:00:00.000Z,29477.5,1,2
2026-07-13T22:00:00.000Z,29477.75,2,7
2026-07-13T22:00:00.000Z,29478,1,6
2026-07-13T22:00:00.000Z,29478.25,0,5
2026-07-13T22:00:00.000Z,29478.5,1,3
2026-07-13T22:00:00.000Z,29478.75,0,5
2026-07-13T22:00:00.000Z,29479,0,11
2026-07-13T22:00:00.000Z,29479.25,0,2
2026-07-13T22:00:00.000Z,29479.5,0,1
2026-07-13T22:01:00.000Z,29466,1,0
2026-07-13T22:01:00.000Z,29466.25,3,0
2026-07-13T22:01:00.000Z,29466.5,7,0
2026-07-13T22:01:00.000Z,29466.75,1,0
2026-07-13T22:01:00.000Z,29467,6,1
2026-07-13T22:01:00.000Z,29467.25,12,0
2026-07-13T22:01:00.000Z,29467.5,12,5
2026-07-13T22:01:00.000Z,29467.75,16,11
2026-07-13T22:01:00.000Z,29468,14,7
2026-07-13T22:01:00.000Z,29468.25,7,7
2026-07-13T22:01:00.000Z,29468.5,10,1
2026-07-13T22:01:00.000Z,29468.75,19,7
2026-07-13T22:01:00.000Z,29469,16,10
2026-07-13T22:01:00.000Z,29469.25,23,15
2026-07-13T22:01:00.000Z,29469.5,10,13
2026-07-13T22:01:00.000Z,29469.75,24,20
2026-07-13T22:01:00.000Z,29470,36,27
2026-07-13T22:01:00.000Z,29470.25,28,16
2026-07-13T22:01:00.000Z,29470.5,24,9
2026-07-13T22:01:00.000Z,29470.75,12,8
2026-07-13T22:01:00.000Z,29471,8,12
2026-07-13T22:01:00.000Z,29471.25,10,13
2026-07-13T22:01:00.000Z,29471.5,13,16
2026-07-13T22:01:00.000Z,29471.75,10,17
2026-07-13T22:01:00.000Z,29472,8,13
2026-07-13T22:01:00.000Z,29472.25,11,6
2026-07-13T22:01:00.000Z,29472.5,13,13
2026-07-13T22:01:00.000Z,29472.75,12,9
2026-07-13T22:01:00.000Z,29473,11,14
2026-07-13T22:01:00.000Z,29473.25,6,12
2026-07-13T22:01:00.000Z,29473.5,3,15
2026-07-13T22:01:00.000Z,29473.75,10,13
2026-07-13T22:01:00.000Z,29474,5,8
2026-07-13T22:01:00.000Z,29474.25,5,5
2026-07-13T22:01:00.000Z,29474.5,7,6
2026-07-13T22:01:00.000Z,29474.75,2,4
2026-07-13T22:01:00.000Z,29475,3,14
2026-07-13T22:01:00.000Z,29475.25,5,5
2026-07-13T22:01:00.000Z,29475.5,3,4
2026-07-13T22:01:00.000Z,29475.75,6,2
2026-07-13T22:01:00.000Z,29476,2,7
2026-07-13T22:01:00.000Z,29476.25,1,4
2026-07-13T22:01:00.000Z,29476.5,5,4
2026-07-13T22:01:00.000Z,29476.75,1,2
2026-07-13T22:01:00.000Z,29477,3,1
2026-07-13T22:01:00.000Z,29477.25,7,2
2026-07-13T22:01:00.000Z,29477.5,3,4
2026-07-13T22:01:00.000Z,29477.75,4,17
2026-07-13T22:01:00.000Z,29478,8,9
2026-07-13T22:01:00.000Z,29478.25,1,12
2026-07-13T22:01:00.000Z,29478.5,21,15
2026-07-13T22:01:00.000Z,29478.75,21,3
2026-07-13T22:01:00.000Z,29479,2,6
2026-07-13T22:01:00.000Z,29479.25,5,9
2026-07-13T22:01:00.000Z,29479.5,5,12
2026-07-13T22:01:00.000Z,29479.75,0,5
2026-07-13T22:01:00.000Z,29480,0,5
2026-07-13T22:02:00.000Z,29458.25,3,0
2026-07-13T22:02:00.000Z,29458.5,2,0
2026-07-13T22:02:00.000Z,29458.75,3,0
2026-07-13T22:02:00.000Z,29459,2,0
2026-07-13T22:02:00.000Z,29459.25,3,0
2026-07-13T22:02:00.000Z,29459.5,2,0
2026-07-13T22:02:00.000Z,29459.75,3,0
2026-07-13T22:02:00.000Z,29460,14,0
2026-07-13T22:02:00.000Z,29460.25,1,0
2026-07-13T22:02:00.000Z,29460.5,2,0
2026-07-13T22:02:00.000Z,29460.75,3,0
2026-07-13T22:02:00.000Z,29461,3,1
2026-07-13T22:02:00.000Z,29461.25,17,1
2026-07-13T22:02:00.000Z,29461.5,13,5
2026-07-13T22:02:00.000Z,29461.75,8,7
2026-07-13T22:02:00.000Z,29462,7,3
2026-07-13T22:02:00.000Z,29462.25,8,8
2026-07-13T22:02:00.000Z,29462.5,1,5
2026-07-13T22:02:00.000Z,29462.75,4,5
2026-07-13T22:02:00.000Z,29463,7,10
2026-07-13T22:02:00.000Z,29463.25,3,7
2026-07-13T22:02:00.000Z,29463.5,2,3
2026-07-13T22:02:00.000Z,29463.75,2,6
2026-07-13T22:02:00.000Z,29464,6,6
2026-07-13T22:02:00.000Z,29464.25,1,0
2026-07-13T22:02:00.000Z,29464.5,3,2
2026-07-13T22:02:00.000Z,29464.75,6,2
2026-07-13T22:02:00.000Z,29465,8,1
2026-07-13T22:02:00.000Z,29465.25,7,3
2026-07-13T22:02:00.000Z,29465.5,11,2
2026-07-13T22:02:00.000Z,29465.75,9,6
2026-07-13T22:02:00.000Z,29466,16,12
2026-07-13T22:02:00.000Z,29466.25,20,8
2026-07-13T22:02:00.000Z,29466.5,24,7
2026-07-13T22:02:00.000Z,29466.75,17,5
2026-07-13T22:02:00.000Z,29467,12,16
2026-07-13T22:02:00.000Z,29467.25,10,21
2026-07-13T22:02:00.000Z,29467.5,9,23
2026-07-13T22:02:00.000Z,29467.75,16,28
2026-07-13T22:02:00.000Z,29468,14,26
2026-07-13T22:02:00.000Z,29468.25,7,13
2026-07-13T22:02:00.000Z,29468.5,8,11
2026-07-13T22:02:00.000Z,29468.75,5,13
2026-07-13T22:02:00.000Z,29469,4,18
2026-07-13T22:02:00.000Z,29469.25,2,11
2026-07-13T22:02:00.000Z,29469.5,0,11
2026-07-13T22:02:00.000Z,29469.75,1,6
2026-07-13T22:02:00.000Z,29470,3,20
2026-07-13T22:02:00.000Z,29470.25,3,38
2026-07-13T22:02:00.000Z,29470.5,1,0
2026-07-13T22:02:00.000Z,29470.75,1,4
2026-07-13T22:02:00.000Z,29471,2,1
2026-07-13T22:02:00.000Z,29471.5,0,3
2026-07-13T22:02:00.000Z,29471.75,0,2
2026-07-13T22:03:00.000Z,29450.25,2,0
2026-07-13T22:03:00.000Z,29450.5,1,0
2026-07-13T22:03:00.000Z,29450.75,1,0
2026-07-13T22:03:00.000Z,29451,2,0
2026-07-13T22:03:00.000Z,29451.25,2,4
2026-07-13T22:03:00.000Z,29451.5,5,1
2026-07-13T22:03:00.000Z,29451.75,1,1
2026-07-13T22:03:00.000Z,29452,12,2
2026-07-13T22:03:00.000Z,29452.25,1,2
2026-07-13T22:03:00.000Z,29452.5,5,0
2026-07-13T22:03:00.000Z,29453,2,0
2026-07-13T22:03:00.000Z,29453.25,7,1
2026-07-13T22:03:00.000Z,29453.5,7,1
2026-07-13T22:03:00.000Z,29453.75,10,1
2026-07-13T22:03:00.000Z,29454,9,2
2026-07-13T22:03:00.000Z,29454.25,10,2
2026-07-13T22:03:00.000Z,29454.5,10,3
2026-07-13T22:03:00.000Z,29454.75,6,1
2026-07-13T22:03:00.000Z,29455,6,5
2026-07-13T22:03:00.000Z,29455.25,7,4
2026-07-13T22:03:00.000Z,29455.5,10,2
2026-07-13T22:03:00.000Z,29455.75,4,2
2026-07-13T22:03:00.000Z,29456,11,5
2026-07-13T22:03:00.000Z,29456.25,4,3
2026-07-13T22:03:00.000Z,29456.5,4,1
2026-07-13T22:03:00.000Z,29456.75,3,1
2026-07-13T22:03:00.000Z,29457,7,0
2026-07-13T22:03:00.000Z,29457.25,3,1
2026-07-13T22:03:00.000Z,29457.5,3,1
2026-07-13T22:03:00.000Z,29457.75,5,0
2026-07-13T22:03:00.000Z,29458,9,5
2026-07-13T22:03:00.000Z,29458.25,9,2
2026-07-13T22:03:00.000Z,29458.5,12,3
2026-07-13T22:03:00.000Z,29458.75,10,2
2026-07-13T22:03:00.000Z,29459,7,2
2026-07-13T22:03:00.000Z,29459.25,10,1
2026-07-13T22:03:00.000Z,29459.5,14,9
2026-07-13T22:03:00.000Z,29459.75,15,6
2026-07-13T22:03:00.000Z,29460,21,6
2026-07-13T22:03:00.000Z,29460.25,16,22
2026-07-13T22:03:00.000Z,29460.5,16,16
2026-07-13T22:03:00.000Z,29460.75,11,16
2026-07-13T22:03:00.000Z,29461,19,11
2026-07-13T22:03:00.000Z,29461.25,9,13
2026-07-13T22:03:00.000Z,29461.5,16,14
2026-07-13T22:03:00.000Z,29461.75,15,16
2026-07-13T22:03:00.000Z,29462,18,17
2026-07-13T22:03:00.000Z,29462.25,9,12
2026-07-13T22:03:00.000Z,29462.5,16,23
2026-07-13T22:03:00.000Z,29462.75,9,10
2026-07-13T22:03:00.000Z,29463,8,17
2026-07-13T22:03:00.000Z,29463.25,15,21
2026-07-13T22:03:00.000Z,29463.5,11,20
2026-07-13T22:03:00.000Z,29463.75,4,6
2026-07-13T22:03:00.000Z,29464,8,15
2026-07-13T22:03:00.000Z,29464.25,9,17
2026-07-13T22:03:00.000Z,29464.5,4,2
2026-07-13T22:03:00.000Z,29464.75,2,3
2026-07-13T22:03:00.000Z,29465,3,5
2026-07-13T22:03:00.000Z,29465.25,1,6
2026-07-13T22:03:00.000Z,29465.5,4,6
2026-07-13T22:03:00.000Z,29465.75,0,5
2026-07-13T22:03:00.000Z,29466,1,10
2026-07-13T22:03:00.000Z,29466.25,3,8
2026-07-13T22:03:00.000Z,29466.5,3,4
2026-07-13T22:03:00.000Z,29466.75,2,0
2026-07-13T22:03:00.000Z,29467.25,0,1
2026-07-13T22:03:00.000Z,29467.5,0,2
2026-07-13T22:03:00.000Z,29467.75,0,3
2026-07-13T22:03:00.000Z,29468,0,3
2026-07-13T22:03:00.000Z,29468.25,1,1
2026-07-13T22:03:00.000Z,29468.5,2,3
2026-07-13T22:03:00.000Z,29468.75,1,0
2026-07-13T22:03:00.000Z,29469.25,0,3
2026-07-13T22:04:00.000Z,29445.25,1,0
2026-07-13T22:04:00.000Z,29445.5,1,0
2026-07-13T22:04:00.000Z,29445.75,7,0
2026-07-13T22:04:00.000Z,29446,10,0
2026-07-13T22:04:00.000Z,29446.25,12,5
2026-07-13T22:04:00.000Z,29446.5,14,8
2026-07-13T22:04:00.000Z,29446.75,20,2
2026-07-13T22:04:00.000Z,29447,25,6
2026-07-13T22:04:00.000Z,29447.25,18,16
2026-07-13T22:04:00.000Z,29447.5,35,20
2026-07-13T22:04:00.000Z,29447.75,37,35
2026-07-13T22:04:00.000Z,29448,22,26
2026-07-13T22:04:00.000Z,29448.25,10,26
2026-07-13T22:04:00.000Z,29448.5,23,15
2026-07-13T22:04:00.000Z,29448.75,18,34
2026-07-13T22:04:00.000Z,29449,14,27
2026-07-13T22:04:00.000Z,29449.25,11,8
2026-07-13T22:04:00.000Z,29449.5,7,7
2026-07-13T22:04:00.000Z,29449.75,11,24
2026-07-13T22:04:00.000Z,29450,10,13
2026-07-13T22:04:00.000Z,29450.25,18,18
2026-07-13T22:04:00.000Z,29450.5,15,5
2026-07-13T22:04:00.000Z,29450.75,12,1
2026-07-13T22:04:00.000Z,29451,10,0
2026-07-13T22:04:00.000Z,29451.25,16,0
2026-07-13T22:04:00.000Z,29451.5,17,5
2026-07-13T22:04:00.000Z,29451.75,7,14
2026-07-13T22:04:00.000Z,29452,4,15
2026-07-13T22:04:00.000Z,29452.25,4,15
2026-07-13T22:04:00.000Z,29452.5,1,14
2026-07-13T22:04:00.000Z,29452.75,2,7
2026-07-13T22:04:00.000Z,29453,6,7
2026-07-13T22:04:00.000Z,29453.25,4,15
2026-07-13T22:04:00.000Z,29453.5,3,5
2026-07-13T22:04:00.000Z,29453.75,9,5
2026-07-13T22:04:00.000Z,29454,5,4
2026-07-13T22:04:00.000Z,29454.25,10,8
2026-07-13T22:04:00.000Z,29454.5,3,8
2026-07-13T22:04:00.000Z,29454.75,4,11
2026-07-13T22:04:00.000Z,29455,2,10
2026-07-13T22:04:00.000Z,29455.25,2,5
2026-07-13T22:04:00.000Z,29455.5,2,11
2026-07-13T22:04:00.000Z,29455.75,3,7
2026-07-13T22:04:00.000Z,29456,3,1
2026-07-13T22:04:00.000Z,29456.25,7,1
2026-07-13T22:04:00.000Z,29456.5,5,5
2026-07-13T22:04:00.000Z,29456.75,7,1
2026-07-13T22:04:00.000Z,29457,13,0
2026-07-13T22:04:00.000Z,29457.25,4,1
2026-07-13T22:04:00.000Z,29457.5,3,3
2026-07-13T22:04:00.000Z,29457.75,9,4
2026-07-13T22:04:00.000Z,29458,3,3
2026-07-13T22:04:00.000Z,29458.25,0,5
2026-07-13T22:04:00.000Z,29458.5,0,5
2026-07-13T22:04:00.000Z,29458.75,0,4
2026-07-13T22:04:00.000Z,29459,0,1
2026-07-13T22:05:00.000Z,29448.75,1,0
2026-07-13T22:05:00.000Z,29449,1,0
2026-07-13T22:05:00.000Z,29449.25,0,3
2026-07-13T22:05:00.000Z,29449.75,2,0
2026-07-13T22:05:00.000Z,29450,2,1
2026-07-13T22:05:00.000Z,29450.25,1,5
2026-07-13T22:05:00.000Z,29450.5,0,1
2026-07-13T22:05:00.000Z,29450.75,0,3
2026-07-13T22:05:00.000Z,29451,0,1
2026-07-13T22:05:00.000Z,29452,0,1
2026-07-13T22:05:00.000Z,29452.25,1,0
2026-07-13T22:05:00.000Z,29452.5,0,1
2026-07-13T22:05:00.000Z,29452.75,2,3
2026-07-13T22:05:00.000Z,29453,1,4
2026-07-13T22:05:00.000Z,29453.25,2,6
2026-07-13T22:05:00.000Z,29453.5,0,3
2026-07-13T22:05:00.000Z,29453.75,0,7
2026-07-13T22:05:00.000Z,29454,0,3
2026-07-13T22:05:00.000Z,29454.25,1,3
2026-07-13T22:05:00.000Z,29454.5,3,2
2026-07-13T22:05:00.000Z,29454.75,2,1
2026-07-13T22:05:00.000Z,29455,0,2
2026-07-13T22:05:00.000Z,29455.25,5,7
2026-07-13T22:05:00.000Z,29455.5,0,3
2026-07-13T22:05:00.000Z,29455.75,0,4
2026-07-13T22:05:00.000Z,29456,1,2
2026-07-13T22:05:00.000Z,29456.25,1,2
2026-07-13T22:05:00.000Z,29456.5,0,1
2026-07-13T22:05:00.000Z,29456.75,1,0
2026-07-13T22:05:00.000Z,29457,0,1
2026-07-13T22:05:00.000Z,29457.25,0,2
2026-07-13T22:05:00.000Z,29457.5,0,3
2026-07-13T22:05:00.000Z,29458,1,4
2026-07-13T22:05:00.000Z,29458.25,1,2
2026-07-13T22:05:00.000Z,29458.5,1,8
2026-07-13T22:05:00.000Z,29458.75,0,6
2026-07-13T22:05:00.000Z,29459,2,6
2026-07-13T22:05:00.000Z,29459.25,5,7
2026-07-13T22:05:00.000Z,29459.5,0,5
2026-07-13T22:05:00.000Z,29459.75,2,6
2026-07-13T22:05:00.000Z,29460,1,4
2026-07-13T22:05:00.000Z,29460.25,0,8
2026-07-13T22:05:00.000Z,29460.5,1,6
2026-07-13T22:05:00.000Z,29460.75,3,4
2026-07-13T22:05:00.000Z,29461,4,7
2026-07-13T22:05:00.000Z,29461.25,6,19
2026-07-13T22:05:00.000Z,29461.5,4,5
2026-07-13T22:05:00.000Z,29461.75,10,5
2026-07-13T22:05:00.000Z,29462,3,10
2026-07-13T22:05:00.000Z,29462.25,2,15
2026-07-13T22:05:00.000Z,29462.5,2,11
2026-07-13T22:05:00.000Z,29462.75,4,8
2026-07-13T22:05:00.000Z,29463,7,6
2026-07-13T22:05:00.000Z,29463.25,9,0
2026-07-13T22:05:00.000Z,29463.5,17,2
2026-07-13T22:05:00.000Z,29463.75,15,5
2026-07-13T22:05:00.000Z,29464,9,7
2026-07-13T22:05:00.000Z,29464.25,8,4
2026-07-13T22:05:00.000Z,29464.5,5,9
2026-07-13T22:05:00.000Z,29464.75,7,15
2026-07-13T22:05:00.000Z,29465,6,18
2026-07-13T22:05:00.000Z,29465.25,6,7
2026-07-13T22:05:00.000Z,29465.5,12,10
2026-07-13T22:05:00.000Z,29465.75,3,13
2026-07-13T22:05:00.000Z,29466,3,11
2026-07-13T22:05:00.000Z,29466.25,5,6
2026-07-13T22:05:00.000Z,29466.5,4,5
2026-07-13T22:05:00.000Z,29466.75,6,9
2026-07-13T22:05:00.000Z,29467,13,7
2026-07-13T22:05:00.000Z,29467.25,11,6
2026-07-13T22:05:00.000Z,29467.5,11,8
2026-07-13T22:05:00.000Z,29467.75,23,11
2026-07-13T22:05:00.000Z,29468,11,16
2026-07-13T22:05:00.000Z,29468.25,15,15
2026-07-13T22:05:00.000Z,29468.5,12,23
2026-07-13T22:05:00.000Z,29468.75,13,21
2026-07-13T22:05:00.000Z,29469,19,21
2026-07-13T22:05:00.000Z,29469.25,19,28
2026-07-13T22:05:00.000Z,29469.5,9,13
2026-07-13T22:05:00.000Z,29469.75,16,16
2026-07-13T22:05:00.000Z,29470,12,38
2026-07-13T22:05:00.000Z,29470.25,16,22
2026-07-13T22:05:00.000Z,29470.5,11,24
2026-07-13T22:05:00.000Z,29470.75,6,20
2026-07-13T22:05:00.000Z,29471,3,10
2026-07-13T22:05:00.000Z,29471.25,9,6
2026-07-13T22:05:00.000Z,29471.5,4,8
2026-07-13T22:05:00.000Z,29471.75,2,5
2026-07-13T22:05:00.000Z,29472,4,10
2026-07-13T22:05:00.000Z,29472.25,2,9
2026-07-13T22:05:00.000Z,29472.5,3,1
2026-07-13T22:05:00.000Z,29472.75,0,5
2026-07-13T22:05:00.000Z,29473,1,6
2026-07-13T22:05:00.000Z,29473.25,2,1
2026-07-13T22:05:00.000Z,29473.5,2,3
2026-07-13T22:05:00.000Z,29473.75,1,3
2026-07-13T22:05:00.000Z,29474,0,2
2026-07-13T22:05:00.000Z,29474.25,0,5
2026-07-13T22:05:00.000Z,29474.5,0,8
2026-07-13T22:05:00.000Z,29474.75,0,9
2026-07-13T22:05:00.000Z,29475,0,14
2026-07-13T22:05:00.000Z,29475.25,0,1
2026-07-13T22:06:00.000Z,29467.5,1,0
2026-07-13T22:06:00.000Z,29467.75,2,0
2026-07-13T22:06:00.000Z,29468,3,0
2026-07-13T22:06:00.000Z,29468.25,5,0
2026-07-13T22:06:00.000Z,29468.5,9,0
2026-07-13T22:06:00.000Z,29468.75,6,1
2026-07-13T22:06:00.000Z,29469,5,2
2026-07-13T22:06:00.000Z,29469.25,12,2
2026-07-13T22:06:00.000Z,29469.5,17,8
2026-07-13T22:06:00.000Z,29469.75,11,1
2026-07-13T22:06:00.000Z,29470,26,4
2026-07-13T22:06:00.000Z,29470.25,13,7
2026-07-13T22:06:00.000Z,29470.5,10,7
2026-07-13T22:06:00.000Z,29470.75,21,6
2026-07-13T22:06:00.000Z,29471,31,6
2026-07-13T22:06:00.000Z,29471.25,25,5
2026-07-13T22:06:00.000Z,29471.5,20,13
2026-07-13T22:06:00.000Z,29471.75,24,12
2026-07-13T22:06:00.000Z,29472,20,31
2026-07-13T22:06:00.000Z,29472.25,15,35
2026-07-13T22:06:00.000Z,29472.5,8,37
2026-07-13T22:06:00.000Z,29472.75,14,33
2026-07-13T22:06:00.000Z,29473,7,20
2026-07-13T22:06:00.000Z,29473.25,11,28
2026-07-13T22:06:00.000Z,29473.5,21,28
2026-07-13T22:06:00.000Z,29473.75,16,28
2026-07-13T22:06:00.000Z,29474,2,7
2026-07-13T22:06:00.000Z,29474.25,6,5
2026-07-13T22:06:00.000Z,29474.5,1,20
2026-07-13T22:06:00.000Z,29474.75,1,6
2026-07-13T22:06:00.000Z,29475,0,17
2026-07-13T22:06:00.000Z,29475.25,0,8
2026-07-13T22:06:00.000Z,29475.5,0,2
2026-07-13T22:06:00.000Z,29475.75,0,1
2026-07-13T22:07:00.000Z,29463.25,1,0
2026-07-13T22:07:00.000Z,29463.5,2,0
2026-07-13T22:07:00.000Z,29463.75,5,0
2026-07-13T22:07:00.000Z,29464,9,0
2026-07-13T22:07:00.000Z,29464.25,2,0
2026-07-13T22:07:00.000Z,29464.5,3,0
2026-07-13T22:07:00.000Z,29464.75,9,5
2026-07-13T22:07:00.000Z,29465,16,8
2026-07-13T22:07:00.000Z,29465.25,8,2
2026-07-13T22:07:00.000Z,29465.5,5,5
2026-07-13T22:07:00.000Z,29465.75,5,2
2026-07-13T22:07:00.000Z,29466,13,4
2026-07-13T22:07:00.000Z,29466.25,28,7
2026-07-13T22:07:00.000Z,29466.5,23,4
2026-07-13T22:07:00.000Z,29466.75,8,3
2026-07-13T22:07:00.000Z,29467,15,12
2026-07-13T22:07:00.000Z,29467.25,10,13
2026-07-13T22:07:00.000Z,29467.5,12,6
