time,price,bidVolume,askVolume
2026-07-13T00:02:00.000Z,29921,3,4
2026-07-13T00:02:00.000Z,29921.25,2,3
2026-07-13T00:02:00.000Z,29921.5,6,13
2026-07-13T00:02:00.000Z,29921.75,0,16
2026-07-13T00:02:00.000Z,29922,4,12
2026-07-13T00:02:00.000Z,29922.25,0,5
2026-07-13T00:02:00.000Z,29922.5,0,13
2026-07-13T00:02:00.000Z,29922.75,6,5
2026-07-13T00:02:00.000Z,29923,7,10
2026-07-13T00:02:00.000Z,29923.25,12,2
2026-07-13T00:02:00.000Z,29923.5,12,6
2026-07-13T00:02:00.000Z,29923.75,14,10
2026-07-13T00:02:00.000Z,29924,15,15
2026-07-13T00:02:00.000Z,29924.25,13,14
2026-07-13T00:02:00.000Z,29924.5,13,13
2026-07-13T00:02:00.000Z,29924.75,10,32
2026-07-13T00:02:00.000Z,29925,17,57
2026-07-13T00:02:00.000Z,29925.25,13,18
2026-07-13T00:02:00.000Z,29925.5,22,15
2026-07-13T00:02:00.000Z,29925.75,20,23
2026-07-13T00:02:00.000Z,29926,11,33
2026-07-13T00:02:00.000Z,29926.25,7,16
2026-07-13T00:02:00.000Z,29926.5,18,14
2026-07-13T00:02:00.000Z,29926.75,27,11
2026-07-13T00:02:00.000Z,29927,29,14
2026-07-13T00:02:00.000Z,29927.25,37,31
2026-07-13T00:02:00.000Z,29927.5,21,18
2026-07-13T00:02:00.000Z,29927.75,19,22
2026-07-13T00:02:00.000Z,29928,6,18
2026-07-13T00:02:00.000Z,29928.25,3,15
2026-07-13T00:02:00.000Z,29928.5,1,17
2026-07-13T00:02:00.000Z,29928.75,1,5
2026-07-13T00:02:00.000Z,29929,0,31
2026-07-13T00:02:00.000Z,29929.25,0,1
2026-07-13T00:02:00.000Z,29929.5,0,30
2026-07-13T00:02:00.000Z,29929.75,7,4
2026-07-13T00:02:00.000Z,29930,1,46
2026-07-13T00:02:00.000Z,29930.25,5,0
2026-07-13T00:02:00.000Z,29930.5,4,2
2026-07-13T00:02:00.000Z,29930.75,5,5
2026-07-13T00:02:00.000Z,29931,0,8
2026-07-13T00:02:00.000Z,29931.25,9,6
2026-07-13T00:02:00.000Z,29931.5,3,7
2026-07-13T00:02:00.000Z,29931.75,3,4
2026-07-13T00:02:00.000Z,29932,2,3
2026-07-13T00:02:00.000Z,29932.25,1,2
2026-07-13T00:02:00.000Z,29932.5,0,4
2026-07-13T00:02:00.000Z,29932.75,5,5
2026-07-13T00:02:00.000Z,29933,4,13
2026-07-13T00:02:00.000Z,29933.25,13,3
2026-07-13T00:02:00.000Z,29933.5,5,5
2026-07-13T00:02:00.000Z,29933.75,4,10
2026-07-13T00:02:00.000Z,29934,0,7
2026-07-13T00:02:00.000Z,29934.25,2,2
2026-07-13T00:02:00.000Z,29934.5,1,2
2026-07-13T00:02:00.000Z,29934.75,0,10
2026-07-13T00:02:00.000Z,29935,0,10
2026-07-13T00:02:00.000Z,29935.25,8,23
2026-07-13T00:02:00.000Z,29935.5,12,21
2026-07-13T00:02:00.000Z,29935.75,11,11
2026-07-13T00:02:00.000Z,29936,10,30
2026-07-13T00:02:00.000Z,29936.25,1,21
2026-07-13T00:02:00.000Z,29936.5,3,9
2026-07-13T00:02:00.000Z,29936.75,0,9
2026-07-13T00:02:00.000Z,29937,0,9
2026-07-13T00:02:00.000Z,29937.5,2,23
2026-07-13T00:02:00.000Z,29937.75,4,2
2026-07-13T00:02:00.000Z,29938,3,6
2026-07-13T00:02:00.000Z,29938.25,7,9
2026-07-13T00:02:00.000Z,29938.5,2,7
2026-07-13T00:02:00.000Z,29938.75,2,4
2026-07-13T00:02:00.000Z,29939,1,3
2026-07-13T00:02:00.000Z,29939.25,2,7
2026-07-13T00:02:00.000Z,29939.5,4,9
2026-07-13T00:02:00.000Z,29939.75,1,7
2026-07-13T00:02:00.000Z,29940,5,27
2026-07-13T00:02:00.000Z,29940.25,5,1
2026-07-13T00:02:00.000Z,29940.5,9,11
2026-07-13T00:02:00.000Z,29940.75,6,7
2026-07-13T00:02:00.000Z,29941,7,12
2026-07-13T00:02:00.000Z,29941.25,10,16
2026-07-13T00:02:00.000Z,29941.5,11,16
2026-07-13T00:02:00.000Z,29941.75,18,23
2026-07-13T00:02:00.000Z,29942,22,27
2026-07-13T00:02:00.000Z,29942.25,29,12
2026-07-13T00:02:00.000Z,29942.5,29,18
2026-07-13T00:02:00.000Z,29942.75,37,7
2026-07-13T00:02:00.000Z,29943,41,15
2026-07-13T00:02:00.000Z,29943.25,40,16
2026-07-13T00:02:00.000Z,29943.5,51,19
2026-07-13T00:02:00.000Z,29943.75,38,34
2026-07-13T00:02:00.000Z,29944,49,39
2026-07-13T00:02:00.000Z,29944.25,42,27
2026-07-13T00:02:00.000Z,29944.5,39,35
2026-07-13T00:02:00.000Z,29944.75,32,16
2026-07-13T00:02:00.000Z,29945,21,71
2026-07-13T00:02:00.000Z,29945.25,7,14
2026-07-13T00:02:00.000Z,29945.5,24,10
2026-07-13T00:02:00.000Z,29945.75,19,11
2026-07-13T00:02:00.000Z,29946,18,24
2026-07-13T00:02:00.000Z,29946.25,16,28
2026-07-13T00:02:00.000Z,29946.5,17,11
2026-07-13T00:02:00.000Z,29946.75,22,14
2026-07-13T00:02:00.000Z,29947,28,17
2026-07-13T00:02:00.000Z,29947.25,15,18
2026-07-13T00:02:00.000Z,29947.5,9,28
2026-07-13T00:02:00.000Z,29947.75,8,28
2026-07-13T00:02:00.000Z,29948,16,16
2026-07-13T00:02:00.000Z,29948.25,9,13
2026-07-13T00:02:00.000Z,29948.5,18,12
2026-07-13T00:02:00.000Z,29948.75,20,15
2026-07-13T00:02:00.000Z,29949,21,12
2026-07-13T00:02:00.000Z,29949.25,24,20
2026-07-13T00:02:00.000Z,29949.5,14,18
2026-07-13T00:02:00.000Z,29949.75,16,23
2026-07-13T00:02:00.000Z,29950,37,94
2026-07-13T00:02:00.000Z,29950.25,22,17
2026-07-13T00:02:00.000Z,29950.5,15,23
2026-07-13T00:02:00.000Z,29950.75,12,38
2026-07-13T00:02:00.000Z,29951,9,20
2026-07-13T00:02:00.000Z,29951.25,23,12
2026-07-13T00:02:00.000Z,29951.5,14,14
2026-07-13T00:02:00.000Z,29951.75,22,15
2026-07-13T00:02:00.000Z,29952,27,20
2026-07-13T00:02:00.000Z,29952.25,32,13
2026-07-13T00:02:00.000Z,29952.5,29,25
2026-07-13T00:02:00.000Z,29952.75,50,26
2026-07-13T00:02:00.000Z,29953,36,21
2026-07-13T00:02:00.000Z,29953.25,34,49
2026-07-13T00:02:00.000Z,29953.5,30,34
2026-07-13T00:02:00.000Z,29953.75,21,30
2026-07-13T00:02:00.000Z,29954,24,25
2026-07-13T00:02:00.000Z,29954.25,45,23
2026-07-13T00:02:00.000Z,29954.5,38,23
2026-07-13T00:02:00.000Z,29954.75,32,26
2026-07-13T00:02:00.000Z,29955,26,20
2026-07-13T00:02:00.000Z,29955.25,9,22
2026-07-13T00:02:00.000Z,29955.5,11,23
2026-07-13T00:02:00.000Z,29955.75,9,16
2026-07-13T00:02:00.000Z,29956,6,30
2026-07-13T00:02:00.000Z,29956.25,1,10
2026-07-13T00:02:00.000Z,29956.5,0,15
2026-07-13T00:02:00.000Z,29956.75,2,12
2026-07-13T00:02:00.000Z,29957,2,5
2026-07-13T00:02:00.000Z,29957.5,0,3
2026-07-13T00:02:00.000Z,29957.75,0,4
2026-07-13T00:03:00.000Z,29941.75,3,0
2026-07-13T00:03:00.000Z,29942,4,0
2026-07-13T00:03:00.000Z,29942.25,6,0
2026-07-13T00:03:00.000Z,29942.5,10,0
2026-07-13T00:03:00.000Z,29942.75,10,0
2026-07-13T00:03:00.000Z,29943,19,1
2026-07-13T00:03:00.000Z,29943.25,21,8
2026-07-13T00:03:00.000Z,29943.5,23,6
2026-07-13T00:03:00.000Z,29943.75,16,8
2026-07-13T00:03:00.000Z,29944,10,2
2026-07-13T00:03:00.000Z,29944.25,5,12
2026-07-13T00:03:00.000Z,29944.5,7,5
2026-07-13T00:03:00.000Z,29944.75,3,4
2026-07-13T00:03:00.000Z,29945,7,7
2026-07-13T00:03:00.000Z,29945.25,9,0
2026-07-13T00:03:00.000Z,29945.5,9,1
2026-07-13T00:03:00.000Z,29945.75,7,0
2026-07-13T00:03:00.000Z,29946,13,1
2026-07-13T00:03:00.000Z,29946.25,4,5
2026-07-13T00:03:00.000Z,29946.5,15,3
2026-07-13T00:03:00.000Z,29946.75,10,3
2026-07-13T00:03:00.000Z,29947,22,4
2026-07-13T00:03:00.000Z,29947.25,22,1
2026-07-13T00:03:00.000Z,29947.5,22,8
2026-07-13T00:03:00.000Z,29947.75,30,7
2026-07-13T00:03:00.000Z,29948,20,11
2026-07-13T00:03:00.000Z,29948.25,24,20
2026-07-13T00:03:00.000Z,29948.5,20,20
2026-07-13T00:03:00.000Z,29948.75,18,22
2026-07-13T00:03:00.000Z,29949,24,20
2026-07-13T00:03:00.000Z,29949.25,29,26
2026-07-13T00:03:00.000Z,29949.5,21,26
2026-07-13T00:03:00.000Z,29949.75,27,25
2026-07-13T00:03:00.000Z,29950,20,15
2026-07-13T00:03:00.000Z,29950.25,9,20
2026-07-13T00:03:00.000Z,29950.5,15,31
2026-07-13T00:03:00.000Z,29950.75,19,15
2026-07-13T00:03:00.000Z,29951,20,21
2026-07-13T00:03:00.000Z,29951.25,18,12
2026-07-13T00:03:00.000Z,29951.5,16,15
2026-07-13T00:03:00.000Z,29951.75,18,19
2026-07-13T00:03:00.000Z,29952,26,34
2026-07-13T00:03:00.000Z,29952.25,18,23
2026-07-13T00:03:00.000Z,29952.5,25,32
2026-07-13T00:03:00.000Z,29952.75,22,36
2026-07-13T00:03:00.000Z,29953,22,49
2026-07-13T00:03:00.000Z,29953.25,22,39
2026-07-13T00:03:00.000Z,29953.5,21,15
2026-07-13T00:03:00.000Z,29953.75,35,10
2026-07-13T00:03:00.000Z,29954,28,14
2026-07-13T00:03:00.000Z,29954.25,37,27
2026-07-13T00:03:00.000Z,29954.5,28,23
2026-07-13T00:03:00.000Z,29954.75,37,54
2026-07-13T00:03:00.000Z,29955,30,32
2026-07-13T00:03:00.000Z,29955.25,39,23
