time,open,high,low,close,volume
2024-08-12T04:00:00.000Z,18590,18765.25,18515,18639.5,469892
2024-08-13T04:00:00.000Z,18648.25,19122.5,18628.5,19104.25,497670
2024-08-14T04:00:00.000Z,19099.25,19203.5,18925.5,19115,553997
2024-08-15T04:00:00.000Z,19142.5,19603.25,19100.5,19581.25,522322
2024-08-16T04:00:00.000Z,19570.25,19683,19447.5,19605.75,458933
2024-08-19T04:00:00.000Z,19629,19871.75,19525.25,19857.75,429305
2024-08-20T04:00:00.000Z,19857.75,19931,19743,19809.5,485435
2024-08-21T04:00:00.000Z,19803,19981.75,19771.5,19909.5,479077
2024-08-22T04:00:00.000Z,19921.25,20025.25,19542,19578.25,630179
2024-08-23T04:00:00.000Z,19621.5,19904.25,19591.75,19790.75,581201
2024-08-26T04:00:00.000Z,19787.75,19846.25,19505.5,19591.25,473540
2024-08-27T04:00:00.000Z,19558.75,19694.25,19441.5,19653.75,441146
2024-08-28T04:00:00.000Z,19635.5,19691,19227.25,19415.75,537278
2024-08-29T04:00:00.000Z,19217,19693.5,19140.25,19393.25,669705
2024-08-30T04:00:00.000Z,19445.75,19632.75,19370.5,19623,495609
2024-09-03T04:00:00.000Z,19599,19683,18911,19006.5,698442
2024-09-04T04:00:00.000Z,18993.75,19114.75,18825.75,18962.5,582116
2024-09-05T04:00:00.000Z,18965.75,19150.5,18827.25,18963.5,585125
2024-09-06T04:00:00.000Z,18921,18972.25,18339.75,18458.25,726350
2024-09-09T04:00:00.000Z,18400,18734.5,18386,18692.25,726350
2024-09-10T04:00:00.000Z,18727,18878.5,18582.25,18864,536220
2024-09-11T04:00:00.000Z,18837.75,19293.5,18547,19271,729344
2024-09-12T04:00:00.000Z,19241.5,19483.5,19185,19447.25,581032
2024-09-13T04:00:00.000Z,19419.5,19577.25,19398.25,19530.25,467948
2024-09-16T04:00:00.000Z,19498,19546.5,19299.25,19433,339781
2024-09-17T04:00:00.000Z,19426.5,19615.5,19341,19439.25,254059
2024-09-18T04:00:00.000Z,19451,19660,19331,19349.25,138848
2024-09-19T04:00:00.000Z,19420.5,19966.25,19408.75,19850.25,134917
2024-09-20T04:00:00.000Z,19831.25,19838.25,19746.5,19808.009765625,479646
2024-09-23T04:00:00.000Z,20040,20164,19955.25,20080,394947
2024-09-24T04:00:00.000Z,20063.25,20214.75,19953,20167.75,457126
2024-09-25T04:00:00.000Z,20183.75,20271,20064.25,20192,405050
2024-09-26T04:00:00.000Z,20242,20538,20188,20346.25,509755
2024-09-27T04:00:00.000Z,20345,20395.75,20173,20221.5,435634
2024-09-30T04:00:00.000Z,20198.5,20287,20056,20261.25,510434
2024-10-01T04:00:00.000Z,20234.25,20331.75,19818,19975,662776
2024-10-02T04:00:00.000Z,19975.25,20090.25,19833.5,20009.75,475599
2024-10-03T04:00:00.000Z,20055.5,20113.75,19852,19990.25,526765
2024-10-04T04:00:00.000Z,19965.5,20263.75,19941.5,20227.25,560070
2024-10-07T04:00:00.000Z,20220,20267.25,19948,19992.75,450371
2024-10-08T04:00:00.000Z,20025.75,20329.5,19902.5,20298.5,444750
2024-10-09T04:00:00.000Z,20294.25,20482.75,20196,20463.5,421249
2024-10-10T04:00:00.000Z,20445.25,20508.25,20301.5,20429.75,450569
2024-10-11T04:00:00.000Z,20435,20494.25,20314.75,20450,385312
2024-10-14T04:00:00.000Z,20432.5,20680,20383.25,20619.25,395756
2024-10-15T04:00:00.000Z,20638.75,20659.25,20254,20342,522391
2024-10-16T04:00:00.000Z,20334.5,20398.5,20206.25,20349.5,417571
2024-10-17T04:00:00.000Z,20328,20594.75,20276.75,20368,535486
