time,open,high,low,close,volume
2025-04-01T22:00:00.000Z,5672,5674.75,5671.5,5674.5,630
2025-04-01T22:01:00.000Z,5674,5677,5673.75,5675.5,435
2025-04-01T22:02:00.000Z,5675.5,5676,5675.25,5675.75,65
2025-04-01T22:03:00.000Z,5676,5676.25,5675.25,5675.75,110
2025-04-01T22:04:00.000Z,5675.75,5676.25,5675.25,5676.25,84
2025-04-01T22:05:00.000Z,5676,5678,5676,5678,208
2025-04-01T22:06:00.000Z,5677.5,5679,5677,5678.75,209
2025-04-01T22:07:00.000Z,5679,5681.5,5678.75,5681,369
2025-04-01T22:08:00.000Z,5681.25,5681.5,5679.75,5681,393
2025-04-01T22:09:00.000Z,5681,5681.25,5679.5,5681,335
2025-04-01T22:10:00.000Z,5681,5692.75,5680.75,5692.5,2378
2025-04-01T22:11:00.000Z,5692.5,5695.75,5687.5,5687.75,1469
2025-04-01T22:12:00.000Z,5687.5,5689.5,5685.75,5686.5,514
2025-04-01T22:13:00.000Z,5686.25,5688,5685.75,5687.5,204
2025-04-01T22:14:00.000Z,5687,5687,5684.75,5685.25,277
2025-04-01T22:15:00.000Z,5685,5685.25,5683.75,5683.75,132
2025-04-01T22:16:00.000Z,5684,5685.75,5683.25,5684.25,216
2025-04-01T22:17:00.000Z,5684,5686.75,5684,5686.5,218
2025-04-01T22:18:00.000Z,5686.5,5691.25,5686.5,5690.25,603
2025-04-01T22:19:00.000Z,5690,5691,5687.75,5689,325
2025-04-01T22:20:00.000Z,5689,5689.25,5686.75,5686.75,85
2025-04-01T22:21:00.000Z,5686.75,5688.75,5686.75,5687.5,192
2025-04-01T22:22:00.000Z,5687.5,5688.25,5687.25,5688.25,40
2025-04-01T22:23:00.000Z,5688.25,5688.25,5687,5688.25,103
2025-04-01T22:24:00.000Z,5688.25,5691.25,5688.25,5689.5,394
2025-04-01T22:25:00.000Z,5689.75,5693.75,5689,5691,604
2025-04-01T22:26:00.000Z,5691,5692,5688.25,5688.25,267
2025-04-01T22:27:00.000Z,5688.25,5688.75,5687.75,5688.75,163
2025-04-01T22:28:00.000Z,5689,5689.25,5688.5,5688.5,65
2025-04-01T22:29:00.000Z,5688.25,5688.5,5688,5688.25,58
2025-04-01T22:30:00.000Z,5688,5689.25,5685.25,5685.75,400
2025-04-01T22:31:00.000Z,5685.75,5685.75,5682.75,5683.25,465
2025-04-01T22:32:00.000Z,5683,5683,5682,5682.25,263
2025-04-01T22:33:00.000Z,5682,5683.25,5681.25,5683,197
2025-04-01T22:34:00.000Z,5683,5684.25,5683,5683,160
2025-04-01T22:35:00.000Z,5683,5684,5682,5684,132
2025-04-01T22:36:00.000Z,5683.75,5683.75,5681.25,5682.25,141
2025-04-01T22:37:00.000Z,5682.25,5685,5681,5685,396
