time,open,high,low,close,volume
2024-11-14T23:00:00.000Z,5972,5974.25,5971,5971,734
2024-11-14T23:01:00.000Z,5971.25,5971.5,5969.25,5969.75,298
2024-11-14T23:02:00.000Z,5970,5970.5,5969.75,5970.5,85
2024-11-14T23:03:00.000Z,5970.25,5970.75,5969.75,5970.25,152
2024-11-14T23:04:00.000Z,5970.5,5971,5969.75,5969.75,122
2024-11-14T23:05:00.000Z,5969.75,5970.25,5969.25,5970,164
2024-11-14T23:06:00.000Z,5970,5970.5,5969.5,5970,90
2024-11-14T23:07:00.000Z,5970,5970,5969.5,5969.75,70
2024-11-14T23:08:00.000Z,5970,5970,5969.25,5969.25,108
2024-11-14T23:09:00.000Z,5969.25,5969.5,5967.75,5968.25,386
2024-11-14T23:10:00.000Z,5968.5,5969,5967.5,5967.75,215
2024-11-14T23:11:00.000Z,5967.5,5967.75,5966.75,5967.25,411
2024-11-14T23:12:00.000Z,5967.25,5967.5,5965.5,5965.75,333
2024-11-14T23:13:00.000Z,5965.75,5966,5964.75,5965.25,448
2024-11-14T23:14:00.000Z,5965.25,5966.25,5964.75,5966.25,429
2024-11-14T23:15:00.000Z,5966.25,5966.25,5965,5965,125
2024-11-14T23:16:00.000Z,5965,5965.25,5964.5,5965,221
2024-11-14T23:17:00.000Z,5965.25,5966,5965,5965.75,128
2024-11-14T23:18:00.000Z,5965.75,5966.25,5965.75,5966.25,66
2024-11-14T23:19:00.000Z,5966.25,5966.5,5965.5,5965.75,148
2024-11-14T23:20:00.000Z,5965.5,5966.25,5965.25,5966,133
2024-11-14T23:21:00.000Z,5966,5966.25,5965.5,5966,80
2024-11-14T23:22:00.000Z,5966,5966.25,5965.5,5965.75,90
2024-11-14T23:23:00.000Z,5966,5966,5965.5,5966,50
2024-11-14T23:24:00.000Z,5966,5966.25,5965,5965.75,259
2024-11-14T23:25:00.000Z,5965.75,5966.5,5965.5,5966.5,111
2024-11-14T23:26:00.000Z,5966.5,5966.5,5966,5966,101
2024-11-14T23:27:00.000Z,5966,5966,5965.5,5966,113
2024-11-14T23:28:00.000Z,5966,5966.25,5965.5,5965.5,104
2024-11-14T23:29:00.000Z,5965.5,5966,5965.25,5965.75,139
2024-11-14T23:30:00.000Z,5966,5967.25,5965.75,5967.25,180
2024-11-14T23:31:00.000Z,5967.25,5967.25,5966.75,5967.25,59
2024-11-14T23:32:00.000Z,5967.25,5967.25,5967,5967.25,7
2024-11-14T23:33:00.000Z,5967,5968.5,5967,5968.5,197
2024-11-14T23:34:00.000Z,5968.5,5969.25,5968,5968.75,293
2024-11-14T23:35:00.000Z,5968.75,5969.5,5967.75,5967.75,248
2024-11-14T23:36:00.000Z,5967.75,5968.5,5967.75,5968.25,28
2024-11-14T23:37:00.000Z,5968.25,5969,5968.25,5968.75,58
2024-11-14T23:38:00.000Z,5968.5,5969.25,5968.25,5969.25,77
2024-11-14T23:39:00.000Z,5969,5969.25,5968.5,5968.75,46
2024-11-14T23:40:00.000Z,5968.75,5968.75,5968.25,5968.75,41
2024-11-14T23:41:00.000Z,5968.75,5968.75,5967.5,5967.75,119
2024-11-14T23:42:00.000Z,5967.75,5967.75,5967.25,5967.5,86
2024-11-14T23:43:00.000Z,5967.75,5968.25,5967.75,5968.25,54
2024-11-14T23:44:00.000Z,5968.5,5968.5,5968.25,5968.5,42
2024-11-14T23:45:00.000Z,5968.5,5969.75,5968.5,5968.75,121
2024-11-14T23:46:00.000Z,5968.75,5968.75,5968,5968.25,128
2024-11-14T23:47:00.000Z,5968.25,5968.5,5966.25,5966.5,187
2024-11-14T23:48:00.000Z,5966.75,5967,5966.25,5966.5,128
2024-11-14T23:49:00.000Z,5966.5,5966.5,5966,5966.25,49
2024-11-14T23:50:00.000Z,5966.25,5967.75,5965.75,5967.25,220
2024-11-14T23:51:00.000Z,5967.25,5967.5,5966.75,5967,107
2024-11-14T23:52:00.000Z,5967,5967.25,5966.25,5966.25,80
2024-11-14T23:53:00.000Z,5966.25,5966.5,5966,5966.25,74
2024-11-14T23:54:00.000Z,5966.25,5966.5,5966,5966,51
2024-11-14T23:55:00.000Z,5966,5967,5966,5966.25,114
2024-11-14T23:56:00.000Z,5966.5,5967,5966.25,5966.25,97
2024-11-14T23:57:00.000Z,5966.5,5967,5966.25,5966.5,39
2024-11-14T23:58:00.000Z,5966.75,5967.75,5966.5,5967.75,61
2024-11-14T23:59:00.000Z,5967.5,5967.75,5966.75,5967.25,203
2024-11-15T00:00:00.000Z,5967,5967,5965.5,5966,249
2024-11-15T00:01:00.000Z,5966,5967,5966,5966.75,155
2024-11-15T00:02:00.000Z,5966.75,5967.5,5966.5,5967,83
2024-11-15T00:03:00.000Z,5967.25,5967.5,5966.75,5967.25,62
2024-11-15T00:04:00.000Z,5967,5967.25,5966.75,5967.25,96
2024-11-15T00:05:00.000Z,5967.25,5967.25,5966,5966.5,103
2024-11-15T00:06:00.000Z,5966.5,5967,5966.5,5966.75,66
2024-11-15T00:07:00.000Z,5966.75,5967,5966.25,5966.75,83
2024-11-15T00:08:00.000Z,5967,5967.25,5965.75,5966,133
2024-11-15T00:09:00.000Z,5965.75,5966.25,5965.25,5966.25,209
2024-11-15T00:10:00.000Z,5966.25,5967.75,5966.25,5967.25,143
2024-11-15T00:11:00.000Z,5967.5,5967.5,5966.25,5966.75,133
2024-11-15T00:12:00.000Z,5966.75,5967.25,5966.5,5966.5,95
2024-11-15T00:13:00.000Z,5966.75,5967,5966.25,5966.5,78
2024-11-15T00:14:00.000Z,5966.5,5966.5,5966.25,5966.5,50
2024-11-15T00:15:00.000Z,5966.75,5968,5966.75,5967.75,239
2024-11-15T00:16:00.000Z,5967.5,5967.5,5966.75,5967,111
2024-11-15T00:17:00.000Z,5967.25,5967.25,5966.5,5966.5,72
2024-11-15T00:18:00.000Z,5966.5,5966.75,5966.25,5966.5,108
2024-11-15T00:19:00.000Z,5966.75,5967.25,5966.75,5967,152
2024-11-15T00:20:00.000Z,5967,5967.5,5966.75,5967,133
2024-11-15T00:21:00.000Z,5966.75,5967,5963.5,5964.25,881
2024-11-15T00:22:00.000Z,5964.5,5966.25,5964.5,5965.5,256
2024-11-15T00:23:00.000Z,5965.75,5966,5965,5966,181
2024-11-15T00:24:00.000Z,5966.25,5966.25,5965.5,5965.75,94
