time,open,high,low,close,volume
2024-08-12T22:00:00.000Z,5372.5,5373,5370,5371.5,405
2024-08-12T22:01:00.000Z,5371.5,5372,5370.75,5372,107
2024-08-12T22:02:00.000Z,5372.25,5372.25,5371.5,5372,41
2024-08-12T22:03:00.000Z,5371.75,5371.75,5370.5,5371.25,70
2024-08-12T22:04:00.000Z,5371,5371.75,5371,5371.5,76
2024-08-12T22:05:00.000Z,5371.75,5371.75,5370,5370.5,104
2024-08-12T22:06:00.000Z,5370.75,5371,5370,5370.75,105
2024-08-12T22:07:00.000Z,5371,5371,5370.5,5370.5,30
2024-08-12T22:08:00.000Z,5370.5,5370.5,5369.75,5370,81
2024-08-12T22:09:00.000Z,5370,5372,5370,5371.75,219
2024-08-12T22:10:00.000Z,5371.5,5372.75,5371,5371,245
2024-08-12T22:11:00.000Z,5371,5371,5370.25,5370.75,63
2024-08-12T22:12:00.000Z,5371,5371.5,5370.75,5371.25,33
2024-08-12T22:13:00.000Z,5371.25,5371.5,5371,5371.25,34
2024-08-12T22:14:00.000Z,5371.25,5371.5,5371,5371.5,39
2024-08-12T22:15:00.000Z,5371.5,5371.75,5371.25,5371.25,70
2024-08-12T22:16:00.000Z,5371.5,5371.5,5370.75,5371.25,27
2024-08-12T22:17:00.000Z,5371.25,5371.5,5371.25,5371.5,24
2024-08-12T22:18:00.000Z,5371.5,5371.75,5371,5371.25,65
2024-08-12T22:19:00.000Z,5371.25,5372,5371.25,5372,35
2024-08-12T22:20:00.000Z,5371.75,5372.5,5371.75,5372.25,63
2024-08-12T22:21:00.000Z,5372.5,5373.5,5372.25,5372.75,170
2024-08-12T22:22:00.000Z,5373,5373.25,5372.75,5373,25
2024-08-12T22:23:00.000Z,5373,5373.75,5373,5373.5,75
2024-08-12T22:24:00.000Z,5373.75,5373.75,5372.5,5372.5,135
2024-08-12T22:25:00.000Z,5372.5,5372.75,5372,5372.25,78
2024-08-12T22:26:00.000Z,5372.5,5372.75,5371.25,5372,118
2024-08-12T22:27:00.000Z,5372,5372.75,5372,5372.25,69
2024-08-12T22:28:00.000Z,5372.25,5372.5,5372,5372.25,24
2024-08-12T22:29:00.000Z,5372.5,5373,5372.25,5372.75,52
2024-08-12T22:30:00.000Z,5372.5,5372.5,5370.25,5371,152
2024-08-12T22:31:00.000Z,5370.75,5371,5370,5370.75,159
2024-08-12T22:32:00.000Z,5370.5,5370.75,5369.75,5370,162
2024-08-12T22:33:00.000Z,5370,5371,5369.75,5370.5,169
2024-08-12T22:34:00.000Z,5370.75,5370.75,5370,5370.25,52
2024-08-12T22:35:00.000Z,5370.5,5370.5,5370,5370.25,40
2024-08-12T22:36:00.000Z,5370.25,5370.25,5369.75,5370,113
2024-08-12T22:37:00.000Z,5370.5,5370.5,5370,5370,35
2024-08-12T22:38:00.000Z,5370.25,5370.25,5369.25,5370.25,147
2024-08-12T22:39:00.000Z,5370.25,5370.25,5369.5,5370,94
2024-08-12T22:40:00.000Z,5370,5370,5369.25,5369.25,107
2024-08-12T22:41:00.000Z,5369.25,5369.5,5369,5369.25,96
2024-08-12T22:42:00.000Z,5369.5,5370.25,5369.5,5369.5,98
2024-08-12T22:43:00.000Z,5369.5,5369.75,5369.25,5369.75,36
2024-08-12T22:44:00.000Z,5369.25,5369.75,5369,5369,45
2024-08-12T22:45:00.000Z,5369.25,5369.5,5369,5369.25,49
2024-08-12T22:46:00.000Z,5369,5369.75,5369,5369.75,91
2024-08-12T22:47:00.000Z,5370,5370.25,5369.75,5370.25,49
2024-08-12T22:48:00.000Z,5370.25,5371,5370,5370.75,46
2024-08-12T22:49:00.000Z,5370.75,5371,5370.75,5371,23
2024-08-12T22:50:00.000Z,5371,5371.75,5371,5371.25,70
2024-08-12T22:51:00.000Z,5371.25,5371.25,5370.25,5370.75,104
2024-08-12T22:52:00.000Z,5370.75,5370.75,5369.5,5370,128
2024-08-12T22:53:00.000Z,5370.25,5370.5,5370,5370.25,24
2024-08-12T22:54:00.000Z,5370.25,5371,5370.25,5370.75,22
2024-08-12T22:55:00.000Z,5370.5,5370.5,5370,5370.25,6
2024-08-12T22:56:00.000Z,5370.25,5370.25,5370.25,5370.25,4
2024-08-12T22:57:00.000Z,5370.25,5370.75,5370.25,5370.5,15
2024-08-12T22:58:00.000Z,5370.75,5370.75,5370.5,5370.5,37
2024-08-12T22:59:00.000Z,5370.5,5370.5,5370.25,5370.5,15
2024-08-12T23:00:00.000Z,5370.75,5371,5370.5,5371,38
2024-08-12T23:01:00.000Z,5370.75,5370.75,5370.5,5370.75,10
2024-08-12T23:02:00.000Z,5370.75,5370.75,5370.5,5370.75,32
2024-08-12T23:03:00.000Z,5370.75,5371,5370.5,5370.5,7
2024-08-12T23:04:00.000Z,5370.75,5371,5370.5,5370.5,38
2024-08-12T23:05:00.000Z,5370.5,5370.75,5370.5,5370.75,27
2024-08-12T23:06:00.000Z,5371,5371.25,5370.75,5371.25,62
2024-08-12T23:07:00.000Z,5371,5371.25,5370.75,5370.75,32
2024-08-12T23:08:00.000Z,5371,5371,5370.75,5370.75,10
2024-08-12T23:09:00.000Z,5370.5,5370.5,5370.25,5370.5,32
2024-08-12T23:10:00.000Z,5370.5,5370.5,5370.25,5370.5,6
2024-08-12T23:11:00.000Z,5370.5,5370.5,5370.25,5370.5,10
2024-08-12T23:12:00.000Z,5370.5,5370.75,5370.5,5370.75,5
2024-08-12T23:13:00.000Z,5370.75,5370.75,5370.5,5370.75,6
2024-08-12T23:14:00.000Z,5370.75,5370.75,5370.75,5370.75,4
2024-08-12T23:15:00.000Z,5370.75,5371,5370.75,5370.75,3
2024-08-12T23:16:00.000Z,5370.75,5372,5370.75,5371.75,89
2024-08-12T23:17:00.000Z,5371.5,5371.75,5371,5371.75,53
2024-08-12T23:18:00.000Z,5371.5,5371.75,5371.25,5371.5,11
2024-08-12T23:19:00.000Z,5371.5,5371.75,5371.5,5371.75,9
2024-08-12T23:20:00.000Z,5371.5,5371.75,5371.25,5371.25,11
2024-08-12T23:21:00.000Z,5371.25,5371.25,5370.75,5371,22
2024-08-12T23:22:00.000Z,5370.75,5371.25,5370.75,5370.75,46
2024-08-12T23:23:00.000Z,5370.75,5371.25,5370.75,5371.25,53
2024-08-12T23:24:00.000Z,5371,5371.25,5371,5371.25,17
2024-08-12T23:25:00.000Z,5371,5371,5370.75,5370.75,7
2024-08-12T23:26:00.000Z,5371,5371,5371,5371,3
2024-08-12T23:27:00.000Z,5371.25,5371.5,5371.25,5371.25,12
2024-08-12T23:28:00.000Z,5371.25,5372,5371.25,5372,28
2024-08-12T23:29:00.000Z,5372,5373.5,5372,5373.5,164
2024-08-12T23:30:00.000Z,5373.5,5375.75,5373.5,5375.25,513
2024-08-12T23:31:00.000Z,5375,5375.5,5373.75,5373.75,95
2024-08-12T23:32:00.000Z,5373.75,5374,5372,5372.5,246
2024-08-12T23:33:00.000Z,5372.5,5372.5,5372,5372.5,67
2024-08-12T23:34:00.000Z,5372.5,5373.25,5371.75,5371.75,61
2024-08-12T23:35:00.000Z,5372,5372,5370.75,5371.25,104
2024-08-12T23:36:00.000Z,5371.5,5371.75,5371.5,5371.75,45
2024-08-12T23:37:00.000Z,5371.75,5371.75,5371,5371,44
2024-08-12T23:38:00.000Z,5371,5371.5,5371,5371.25,48
2024-08-12T23:39:00.000Z,5371.25,5371.25,5370.75,5370.75,36
2024-08-12T23:40:00.000Z,5370.75,5371,5369.5,5370,248
2024-08-12T23:41:00.000Z,5369.75,5370.25,5369.75,5370,43
2024-08-12T23:42:00.000Z,5370,5370.25,5369.75,5369.75,26
2024-08-12T23:43:00.000Z,5369.75,5370.25,5369.75,5370,53
2024-08-12T23:44:00.000Z,5370.25,5370.25,5369.75,5369.75,13
2024-08-12T23:45:00.000Z,5370,5370.25,5368.75,5370.25,313
2024-08-12T23:46:00.000Z,5370.25,5371.75,5370,5371.5,197
2024-08-12T23:47:00.000Z,5371.5,5372.75,5371,5371.25,178
2024-08-12T23:48:00.000Z,5371.25,5371.75,5371.25,5371.5,33
2024-08-12T23:49:00.000Z,5371.25,5371.5,5371.25,5371.5,21
2024-08-12T23:50:00.000Z,5371.75,5371.75,5371,5371.25,24
2024-08-12T23:51:00.000Z,5371.25,5371.25,5370.25,5371,45
2024-08-12T23:52:00.000Z,5371,5371.25,5370.75,5370.75,34
2024-08-12T23:53:00.000Z,5371,5371.5,5371,5371.25,55
2024-08-12T23:54:00.000Z,5371.25,5371.75,5371,5371.25,42
2024-08-12T23:55:00.000Z,5371.25,5371.5,5371.25,5371.25,18
2024-08-12T23:56:00.000Z,5371,5371.75,5370.75,5371.25,40
2024-08-12T23:57:00.000Z,5371.25,5371.25,5370.75,5371.25,36
2024-08-12T23:58:00.000Z,5371,5371.5,5370.75,5371.25,46
2024-08-12T23:59:00.000Z,5371.5,5372.75,5371.5,5372.5,147
2024-08-13T00:00:00.000Z,5372.5,5373.5,5371.75,5372,345
2024-08-13T00:01:00.000Z,5372.25,5373,5371.25,5372.75,159
2024-08-13T00:02:00.000Z,5373,5373.5,5371,5372,108
2024-08-13T00:03:00.000Z,5372.25,5372.5,5371.5,5372,106
2024-08-13T00:04:00.000Z,5372,5372.25,5371,5371.5,51
2024-08-13T00:05:00.000Z,5371.5,5372.25,5371.5,5372.25,59
2024-08-13T00:06:00.000Z,5372.25,5372.75,5371,5371,92
2024-08-13T00:07:00.000Z,5371,5371.5,5370.5,5370.75,92
2024-08-13T00:08:00.000Z,5371.25,5372.5,5371,5371,111
2024-08-13T00:09:00.000Z,5371,5372.25,5370.5,5372,56
2024-08-13T00:10:00.000Z,5372.25,5372.25,5371.5,5371.75,101
2024-08-13T00:11:00.000Z,5371.5,5372,5371,5371,84
2024-08-13T00:12:00.000Z,5370.75,5370.75,5370,5370.25,117
2024-08-13T00:13:00.000Z,5370.25,5371,5369.75,5370.75,120
2024-08-13T00:14:00.000Z,5370.75,5371,5370.25,5370.25,59
2024-08-13T00:15:00.000Z,5370.5,5370.75,5369.5,5370.5,161
2024-08-13T00:16:00.000Z,5370.75,5371,5370.25,5370.25,125
2024-08-13T00:17:00.000Z,5370,5370,5369.25,5369.25,127
2024-08-13T00:18:00.000Z,5369.5,5370.5,5368.75,5369.75,217
2024-08-13T00:19:00.000Z,5369.5,5369.75,5368.75,5369.5,113
2024-08-13T00:20:00.000Z,5369.75,5371,5369.75,5370.75,165
