time,open,high,low,close,volume
2024-08-26T22:00:00.000Z,19558.75,19566.25,19552,19566,169
2024-08-26T22:01:00.000Z,19566.5,19573,19561.75,19567.25,154
2024-08-26T22:02:00.000Z,19565.5,19572,19565.5,19572,60
2024-08-26T22:03:00.000Z,19572.75,19574,19570.5,19573.25,52
2024-08-26T22:04:00.000Z,19573,19573.75,19568.5,19569.5,32
2024-08-26T22:05:00.000Z,19569.5,19570.5,19568.5,19569.25,26
2024-08-26T22:06:00.000Z,19570,19570.25,19564,19566,75
2024-08-26T22:07:00.000Z,19565,19566.5,19563.75,19564,47
2024-08-26T22:08:00.000Z,19563.75,19563.75,19554,19554,76
2024-08-26T22:09:00.000Z,19554,19554,19533.75,19535,302
2024-08-26T22:10:00.000Z,19536,19547,19535.75,19543.75,163
2024-08-26T22:11:00.000Z,19544.25,19550.75,19544.25,19547,83
2024-08-26T22:12:00.000Z,19546.25,19551.75,19545.5,19548.5,38
2024-08-26T22:13:00.000Z,19550.75,19550.75,19546.75,19550.75,37
2024-08-26T22:14:00.000Z,19549.5,19549.5,19547.5,19548.5,16
2024-08-26T22:15:00.000Z,19549.5,19550,19546,19547.25,15
2024-08-26T22:16:00.000Z,19547.5,19550.25,19547.5,19548.75,8
2024-08-26T22:17:00.000Z,19548,19548,19545,19546.25,22
2024-08-26T22:18:00.000Z,19546.75,19548,19545.5,19546.75,18
2024-08-26T22:19:00.000Z,19545,19545.5,19538,19539.25,108
2024-08-26T22:20:00.000Z,19541.25,19541.25,19538.5,19541.25,27
2024-08-26T22:21:00.000Z,19540,19547.25,19539.5,19546.25,78
2024-08-26T22:22:00.000Z,19547.75,19549,19544,19544.25,28
2024-08-26T22:23:00.000Z,19545.5,19545.5,19539.75,19539.75,57
2024-08-26T22:24:00.000Z,19539.75,19545,19539.75,19541.75,24
2024-08-26T22:25:00.000Z,19542.5,19543.25,19538.5,19540.25,45
2024-08-26T22:26:00.000Z,19540.25,19541.5,19539.75,19541,42
