time,open,high,low,close,volume
2026-01-05T23:00:00.000Z,25583,25598.75,25579,25591,277
2026-01-05T23:01:00.000Z,25592.5,25593.25,25585,25586,46
2026-01-05T23:02:00.000Z,25585.25,25588,25582.5,25586.25,55
2026-01-05T23:03:00.000Z,25586.5,25596.5,25584.75,25594.25,110
2026-01-05T23:04:00.000Z,25592.75,25594.25,25587.25,25591.25,74
2026-01-05T23:05:00.000Z,25591.75,25592,25586.5,25588.75,39
2026-01-05T23:06:00.000Z,25589,25595.25,25589,25593,59
2026-01-05T23:07:00.000Z,25593.75,25594.25,25591.5,25593.5,29
2026-01-05T23:08:00.000Z,25592.5,25593,25590.5,25591.75,44
2026-01-05T23:09:00.000Z,25592,25593,25588.5,25592.5,74
2026-01-05T23:10:00.000Z,25593.5,25597.25,25590.75,25593.5,67
2026-01-05T23:11:00.000Z,25593,25593.25,25590.5,25591,56
2026-01-05T23:12:00.000Z,25590,25593.5,25590,25592.5,26
2026-01-05T23:13:00.000Z,25591.5,25591.5,25586.75,25587.5,110
2026-01-05T23:14:00.000Z,25586.5,25591.25,25586.25,25588.75,63
2026-01-05T23:15:00.000Z,25588.75,25589.25,25584.25,25585.75,65
2026-01-05T23:16:00.000Z,25585.25,25588,25583.75,25583.75,47
2026-01-05T23:17:00.000Z,25584,25584.5,25577.75,25580,171
2026-01-05T23:18:00.000Z,25579.25,25584.25,25579,25582,78
2026-01-05T23:19:00.000Z,25582,25586,25581.5,25584.25,37
2026-01-05T23:20:00.000Z,25585.25,25588.75,25585.25,25586.25,20
2026-01-05T23:21:00.000Z,25585.75,25586.5,25585.5,25585.5,6
2026-01-05T23:22:00.000Z,25586,25586,25584,25584,12
2026-01-05T23:23:00.000Z,25584,25584.25,25580.75,25580.75,26
2026-01-05T23:24:00.000Z,25582,25584.75,25582,25584,15
2026-01-05T23:25:00.000Z,25584.5,25591,25584.5,25589.25,106
2026-01-05T23:26:00.000Z,25588.75,25590.25,25587.25,25587.75,25
2026-01-05T23:27:00.000Z,25587.25,25587.75,25586.25,25586.25,12
2026-01-05T23:28:00.000Z,25586.25,25587.25,25585,25585.75,16
2026-01-05T23:29:00.000Z,25585,25587.5,25585,25587.5,15
2026-01-05T23:30:00.000Z,25587.75,25588,25569.5,25570.25,231
2026-01-05T23:31:00.000Z,25569,25574,25568.75,25570.5,77
2026-01-05T23:32:00.000Z,25571.5,25577.25,25570.5,25574.5,141
2026-01-05T23:33:00.000Z,25573,25573.25,25569,25570.25,78
2026-01-05T23:34:00.000Z,25569.25,25571.5,25566.25,25566.5,100
2026-01-05T23:35:00.000Z,25567.5,25573.5,25565.75,25573.5,125
2026-01-05T23:36:00.000Z,25572.75,25574.25,25570.5,25573,51
2026-01-05T23:37:00.000Z,25574,25574,25571.75,25573,38
2026-01-05T23:38:00.000Z,25572.25,25574.25,25571,25573,26
2026-01-05T23:39:00.000Z,25573.5,25574.25,25572.25,25572.5,28
2026-01-05T23:40:00.000Z,25573.25,25573.25,25569.5,25570.25,17
2026-01-05T23:41:00.000Z,25570,25572.25,25568,25572.25,49
2026-01-05T23:42:00.000Z,25571.5,25572,25569,25569.5,27
2026-01-05T23:43:00.000Z,25570,25570,25566.25,25567.25,43
2026-01-05T23:44:00.000Z,25567.75,25573.25,25567.75,25570.25,56
2026-01-05T23:45:00.000Z,25571.25,25571.5,25566.5,25568.75,57
2026-01-05T23:46:00.000Z,25568.75,25571.5,25566.5,25571,83
2026-01-05T23:47:00.000Z,25571.25,25573,25570.5,25572.5,108
2026-01-05T23:48:00.000Z,25573.25,25573.75,25571.5,25573.25,43
2026-01-05T23:49:00.000Z,25573.25,25573.5,25567.5,25567.75,111
2026-01-05T23:50:00.000Z,25567,25568.75,25562.25,25567.5,144
2026-01-05T23:51:00.000Z,25568.75,25568.75,25561.75,25562.75,61
2026-01-05T23:52:00.000Z,25562.75,25563.75,25560.75,25563.75,65
2026-01-05T23:53:00.000Z,25563.25,25564,25561,25562.5,109
2026-01-05T23:54:00.000Z,25562.25,25563,25562,25563,19
2026-01-05T23:55:00.000Z,25563,25568.5,25563,25567.25,49
2026-01-05T23:56:00.000Z,25567,25567.25,25564,25564,28
2026-01-05T23:57:00.000Z,25563.75,25568.5,25562.75,25566.25,57
2026-01-05T23:58:00.000Z,25566.5,25566.5,25564.25,25565,27
2026-01-05T23:59:00.000Z,25564.5,25567,25563.75,25565.5,32
2026-01-06T00:00:00.000Z,25566,25570,25565.25,25569,121
2026-01-06T00:01:00.000Z,25569,25576,25565.25,25575.5,174
2026-01-06T00:02:00.000Z,25575,25579.25,25572.5,25572.75,151
2026-01-06T00:03:00.000Z,25572.5,25574.25,25570.25,25573,51
2026-01-06T00:04:00.000Z,25573.25,25577.25,25573.25,25577.25,35
2026-01-06T00:05:00.000Z,25577.5,25582.25,25577.25,25577.75,99
2026-01-06T00:06:00.000Z,25578,25578.75,25574,25575,55
2026-01-06T00:07:00.000Z,25574.75,25574.75,25568,25569.5,78
2026-01-06T00:08:00.000Z,25568.25,25570.25,25566.5,25569,64
2026-01-06T00:09:00.000Z,25570,25570,25563,25564.5,69
2026-01-06T00:10:00.000Z,25564.75,25567.75,25563.25,25564.25,46
2026-01-06T00:11:00.000Z,25563.5,25564.25,25561.75,25563,51
2026-01-06T00:12:00.000Z,25564,25564.25,25556,25559.5,238
2026-01-06T00:13:00.000Z,25559.75,25561.25,25557.25,25557.5,95
2026-01-06T00:14:00.000Z,25557.5,25559.5,25555.5,25556,125
2026-01-06T00:15:00.000Z,25556,25558,25554.25,25556,115
2026-01-06T00:16:00.000Z,25555.75,25559,25555,25558.5,75
2026-01-06T00:17:00.000Z,25558.25,25561.75,25557,25561.5,89
2026-01-06T00:18:00.000Z,25562,25562,25558.75,25559.75,39
2026-01-06T00:19:00.000Z,25558.75,25561.5,25557,25560,68
2026-01-06T00:20:00.000Z,25559.75,25563,25558.75,25562.5,40
2026-01-06T00:21:00.000Z,25562.25,25569.5,25562.25,25567.25,132
2026-01-06T00:22:00.000Z,25568,25571.5,25567.25,25570,61
2026-01-06T00:23:00.000Z,25570.5,25572,25568.75,25571.5,68
2026-01-06T00:24:00.000Z,25571.5,25571.75,25567.5,25568,32
2026-01-06T00:25:00.000Z,25568.5,25569.5,25566.75,25568,31
2026-01-06T00:26:00.000Z,25567.5,25567.5,25563.5,25565.5,64
2026-01-06T00:27:00.000Z,25565.5,25569,25565.5,25568.25,38
