time,open,high,low,close,volume
2026-04-14T22:00:00.000Z,25985.75,25993.75,25976.5,25993.5,624
2026-04-14T22:01:00.000Z,25992.75,25992.75,25983.75,25989,221
2026-04-14T22:02:00.000Z,25987.25,25994.5,25986,25991.75,168
2026-04-14T22:03:00.000Z,25991.5,25996.75,25989.5,25994.25,138
2026-04-14T22:04:00.000Z,25993.75,25997.5,25989.5,25991.5,87
2026-04-14T22:05:00.000Z,25992.75,26002.75,25992.75,26002.75,283
2026-04-14T22:06:00.000Z,26002.25,26007.75,25999,26004.25,398
2026-04-14T22:07:00.000Z,26004.75,26011.25,26004.75,26007.5,236
2026-04-14T22:08:00.000Z,26008.5,26011,26004.5,26007.5,232
2026-04-14T22:09:00.000Z,26006.75,26015,26006.25,26008,184
2026-04-14T22:10:00.000Z,26008.5,26008.5,26002.75,26003.75,139
2026-04-14T22:11:00.000Z,26003.25,26007.5,26003.25,26007.25,55
2026-04-14T22:12:00.000Z,26007.25,26008,26005.5,26006.25,147
2026-04-14T22:13:00.000Z,26005.75,26005.75,25998.75,26003.75,172
2026-04-14T22:14:00.000Z,26004,26004,26000.5,26002.25,45
2026-04-14T22:15:00.000Z,26002.5,26008.5,26002.5,26004.75,94
2026-04-14T22:16:00.000Z,26005,26011,26004.5,26009.5,92
2026-04-14T22:17:00.000Z,26010.25,26012.5,26009.5,26012,102
2026-04-14T22:18:00.000Z,26012.25,26012.5,26009.5,26010,46
2026-04-14T22:19:00.000Z,26009.5,26009.75,26006.5,26007,49
2026-04-14T22:20:00.000Z,26007.75,26008.25,26002,26003,99
2026-04-14T22:21:00.000Z,26002.5,26005.25,26002.25,26003.75,37
2026-04-14T22:22:00.000Z,26004,26005.75,26002.25,26004,36
2026-04-14T22:23:00.000Z,26004.75,26010,26004.75,26008.25,58
2026-04-14T22:24:00.000Z,26009,26009.25,26007,26008,24
2026-04-14T22:25:00.000Z,26007.25,26008,26006.5,26006.5,26
2026-04-14T22:26:00.000Z,26006.25,26006.5,26003.5,26004.25,50
2026-04-14T22:27:00.000Z,26003.5,26004.5,26002.25,26003.75,48
2026-04-14T22:28:00.000Z,26004.25,26005.75,26002.25,26003.25,42
2026-04-14T22:29:00.000Z,26003.75,26006.5,26003,26004,47
2026-04-14T22:30:00.000Z,26003.25,26003.5,26000.5,26000.75,63
2026-04-14T22:31:00.000Z,26001.75,26002.5,25995.75,26001.5,150
2026-04-14T22:32:00.000Z,26002.5,26007.75,26001.25,26006.25,126
2026-04-14T22:33:00.000Z,26006,26007.25,25997,25998.5,146
2026-04-14T22:34:00.000Z,25999,25999.5,25991.75,25994.25,173
2026-04-14T22:35:00.000Z,25995.5,25998.25,25993,25994.75,102
