time,open,high,low,close,volume
2026-06-30T22:00:00.000Z,30505.75,30536,30492.25,30510,0
2026-06-30T23:00:00.000Z,30511.5,30543.5,30509.75,30534,3992
2026-07-01T00:00:00.000Z,30535.25,30553.75,30507,30524,7176
2026-07-01T01:00:00.000Z,30523.75,30530.25,30450.5,30453.5,9212
2026-07-01T02:00:00.000Z,30453.5,30456.25,30367.75,30438.5,7549
2026-07-01T03:00:00.000Z,30438.5,30477.75,30429.5,30466.75,4333
2026-07-01T04:00:00.000Z,30452.25,30474.5,30429,30443.5,3616
2026-07-01T05:00:00.000Z,30445.75,30463,30422.25,30429.5,3148
2026-07-01T06:00:00.000Z,30430,30444,30364.5,30391.5,8396
2026-07-01T07:00:00.000Z,30391.75,30394.75,30299,30374,9971
2026-07-01T08:00:00.000Z,30374.75,30378,30317.5,30377,6040
2026-07-01T09:00:00.000Z,30376.25,30386.25,30338.75,30385,3044
2026-07-01T10:00:00.000Z,30384.75,30414.5,30351.75,30407.75,5374
2026-07-01T11:00:00.000Z,30406.75,30435.25,30355,30362.75,6906
2026-07-01T12:00:00.000Z,30363,30395,30233.25,30268.75,25175
2026-07-01T13:00:00.000Z,30267.75,30314.5,30087.75,30283.75,93164
2026-07-01T14:00:00.000Z,30280,30327.25,30137.25,30192.25,74880
2026-07-01T15:00:00.000Z,30193,30356.5,30186,30254.75,54386
2026-07-01T16:00:00.000Z,30255,30284.25,30172.75,30190.25,32689
2026-07-01T17:00:00.000Z,30190,30240.5,30152.25,30163.75,30416
2026-07-01T18:00:00.000Z,30164.25,30190,30099,30132.75,29254
2026-07-01T19:00:00.000Z,30132.75,30231.5,30054,30080.25,59179
2026-07-01T20:00:00.000Z,30080.25,30086.25,30008.5,30064.25,24452
2026-07-01T22:00:00.000Z,30089.75,30118,30051.5,30107.25,0
2026-07-01T23:00:00.000Z,30108.25,30111,30010.25,30042.75,5437
2026-07-02T00:00:00.000Z,30046,30117.25,29952.5,30110.25,11307
2026-07-02T01:00:00.000Z,30110.5,30229,30098,30203.75,7908
2026-07-02T02:00:00.000Z,30203.75,30239.5,30180.75,30207.5,5714
2026-07-02T03:00:00.000Z,30208.25,30212.75,30134.5,30171.25,5381
2026-07-02T04:00:00.000Z,30155.5,30157,30050,30111.25,5699
2026-07-02T05:00:00.000Z,30114,30159.75,30037.25,30051,6964
2026-07-02T06:00:00.000Z,30052,30066,29895,29919.75,10894
2026-07-02T07:00:00.000Z,29921.25,29944.5,29826.25,29891.25,10691
2026-07-02T08:00:00.000Z,29893.5,30038.25,29827.25,30033,9730
2026-07-02T09:00:00.000Z,30032.75,30033.5,29943.5,29957.75,6395
2026-07-02T10:00:00.000Z,29959.5,30008.5,29920,30005.75,5871
2026-07-02T11:00:00.000Z,30005.25,30079,29967,30034.25,9644
